Id_game,Genres
1337,"['Arcade', 'Indie', 'Music']"
1338,"['Adventure', 'Shooter']"
1339,"['Fighting', 'Platform']"
1340,"['Adventure', 'RPG']"
1341,['Arcade']
1342,"['Adventure', 'RPG', 'Shooter', 'Simulator', 'Strategy']"
1343,"['Brawler', 'RPG']"
1344,"['Indie', 'Puzzle', 'Quiz/Trivia', 'Strategy']"
1345,"['Adventure', 'RPG', 'Simulator']"
1346,['RPG']
1347,['Shooter']
1348,"['Adventure', 'RPG']"
1349,['RPG']
1350,['Simulator']
1351,['Puzzle']
1352,['Platform']
1353,['Card & Board Game']
1354,['Card & Board Game']
1355,['Puzzle']
1356,"['Indie', 'Simulator', 'Strategy', 'Tactical']"
1357,"['Adventure', 'Brawler']"
1358,"['Adventure', 'Platform', 'Puzzle']"
1359,"['RPG', 'Shooter']"
1360,['Platform']
1361,['Adventure']
1362,['Fighting']
1363,"['Adventure', 'RPG']"
1364,"['Adventure', 'Platform']"
1365,"['Arcade', 'Racing']"
1366,"['Adventure', 'Platform']"
1367,"['Adventure', 'Indie']"
1368,"['Adventure', 'Indie', 'Platform']"
1369,"['Adventure', 'Indie', 'Platform', 'Simulator', 'Strategy']"
1370,['Fighting']
1371,['Fighting']
1372,['Shooter']
1373,['Platform']
1374,"['Arcade', 'Brawler']"
1375,"['Adventure', 'Platform']"
1376,"['Adventure', 'Platform', 'Puzzle']"
1377,"['Adventure', 'Brawler', 'Platform']"
1378,['Brawler']
1379,['Shooter']
1380,"['Adventure', 'Shooter']"
1381,"['Real Time Strategy', 'Strategy']"
1382,"['Adventure', 'Brawler', 'RPG', 'Simulator', 'Sport']"
1383,['RPG']
1384,"['Adventure', 'Fighting', 'RPG']"
1385,['Puzzle']
1386,['Music']
1387,['Fighting']
1388,"['Music', 'Shooter']"
1389,"['Adventure', 'Real Time Strategy', 'Strategy', 'Tactical']"
1390,"['Adventure', 'Music']"
1391,"['Card & Board Game', 'Indie', 'Strategy', 'Turn Based Strategy']"
1392,['Fighting']
1393,['Fighting']
1394,"['Adventure', 'RPG', 'Turn Based Strategy']"
1395,"['Adventure', 'Puzzle']"
1396,['Racing']
1397,"['Arcade', 'Platform', 'Puzzle', 'Strategy']"
1398,"['Adventure', 'Indie', 'Platform']"
1399,['Arcade']
1400,['RPG']
1401,"['Adventure', 'Platform']"
1402,"['RPG', 'Strategy', 'Turn Based Strategy']"
1403,"['Adventure', 'Platform', 'RPG']"
1404,['RPG']
1405,['Shooter']
1406,"['RPG', 'Strategy', 'Tactical', 'Visual Novel']"
1407,"['Arcade', 'Fighting']"
1408,"['Indie', 'Music', 'Puzzle']"
1409,['Racing']
1410,"['Adventure', 'Point-and-Click', 'Puzzle']"
1411,"['Adventure', 'Shooter']"
1412,"['Adventure', 'Shooter', 'Tactical']"
1413,"['Adventure', 'Strategy', 'Tactical']"
1414,['Racing']
1415,"['Arcade', 'Fighting']"
1416,"['Adventure', 'Brawler', 'RPG']"
1417,"['Adventure', 'Indie', 'Point-and-Click', 'Puzzle']"
1418,"['Adventure', 'Brawler', 'Indie', 'Platform']"
1419,['RPG']
1420,['Shooter']
1421,['Sport']
1422,"['Platform', 'Shooter', 'Strategy']"
1423,['Fighting']
1424,['Fighting']
1425,['Adventure']
1426,"['Adventure', 'Platform']"
1427,['RPG']
1428,"['Platform', 'Shooter']"
1429,['Adventure']
1430,"['Adventure', 'Indie', 'Platform', 'Puzzle']"
1431,['Adventure']
1432,['Indie']
1433,['Shooter']
1434,['Sport']
1435,"['Adventure', 'RPG']"
1436,"['Platform', 'Puzzle']"
1437,"['Indie', 'RPG', 'Simulator', 'Strategy']"
1438,"['Adventure', 'Platform']"
1439,"['RPG', 'Shooter']"
1440,"['Adventure', 'Indie', 'Platform', 'RPG']"
1441,"['Adventure', 'Indie']"
1442,['Racing']
1443,"['Adventure', 'Visual Novel']"
1444,"['Indie', 'RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']"
1445,"['Brawler', 'Platform']"
1446,"['Adventure', 'Indie', 'Point-and-Click', 'Puzzle']"
1447,"['Indie', 'Point-and-Click', 'Simulator']"
1448,"['Adventure', 'Shooter']"
1449,"['Adventure', 'Platform', 'Shooter']"
1450,['Sport']
1451,['Sport']
1452,"['Card & Board Game', 'Indie', 'Puzzle', 'Simulator']"
1453,"['Adventure', 'Indie', 'Platform', 'Puzzle', 'Strategy']"
1454,['Arcade']
1455,['Adventure']
1456,['Fighting']
1457,['Shooter']
1458,"['Adventure', 'Shooter']"
1459,"['Adventure', 'Indie', 'Shooter', 'Strategy']"
1460,"['Adventure', 'Brawler']"
1461,['RPG']
1462,"['Brawler', 'Fighting', 'Indie']"
1463,['Sport']
1464,"['Arcade', 'Indie', 'Music', 'Platform']"
1465,"['Adventure', 'Arcade', 'Pinball']"
1466,"['Simulator', 'Sport']"
1467,"['Adventure', 'Indie', 'Platform', 'Puzzle']"
1468,"['Brawler', 'Fighting']"
1469,['Fighting']
1470,"['Adventure', 'Visual Novel']"
1471,"['Adventure', 'Visual Novel']"
1472,"['Adventure', 'Visual Novel']"
1473,"['Adventure', 'Platform']"
1474,"['Adventure', 'Platform', 'Shooter']"
1475,[]
1476,"['Arcade', 'Simulator']"
1477,"['Fighting', 'Racing', 'Shooter']"
1478,"['RPG', 'Strategy']"
1479,['RPG']
1480,"['Indie', 'Puzzle', 'Quiz/Trivia', 'Strategy']"
1481,"['Shooter', 'Tactical']"
1482,['Shooter']
1483,"['Adventure', 'Brawler', 'Fighting', 'RPG']"
1484,['Adventure']
1485,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
1486,"['Puzzle', 'Strategy']"
1487,"['Adventure', 'Indie', 'RPG', 'Turn Based Strategy']"
1488,['Fighting']
1489,"['Brawler', 'RPG']"
1490,"['Adventure', 'Racing', 'Shooter']"
1491,"['Real Time Strategy', 'Simulator', 'Strategy']"
1492,"['Adventure', 'Arcade', 'Platform']"
1493,['Music']
1494,"['Adventure', 'Fighting']"
1495,"['Adventure', 'Arcade', 'Platform', 'Shooter']"
1496,"['Simulator', 'Sport']"
1497,['Fighting']
1498,['Shooter']
1499,"['Fighting', 'Sport']"
1500,"['Adventure', 'Indie', 'RPG']"
1501,"['Adventure', 'Racing', 'Shooter']"
1502,['Platform']
1503,['Fighting']
1504,"['Simulator', 'Strategy', 'Tactical']"
1505,['Fighting']
1506,"['Adventure', 'Platform', 'Puzzle']"
1507,"['Adventure', 'Point-and-Click']"
1508,"['Arcade', 'Racing']"
1509,"['Brawler', 'RPG']"
1510,"['Adventure', 'RPG', 'Strategy', 'Tactical', 'Turn Based Strategy']"
1511,"['Adventure', 'Puzzle']"
